"date","SP500","PctReturn","ndays","dayofweek"
2008-10-08,984.94,-0.0114626271651065,1,3
2008-10-09,909.92,-0.0824468085106384,1,4
2008-10-10,899.22,-0.011899201530215,1,5
2008-10-13,1003.35,0.103782329197189,3,1
2008-10-14,998.01,-0.00535064778910034,1,2
2008-10-15,907.84,-0.0993236693690518,1,3
2008-10-16,946.43,0.0407742780765613,1,4
2008-10-17,940.55,-0.00625166126202753,1,5
2008-10-20,985.4,0.0455145118733509,3,1
2008-10-21,955.05,-0.0317784409193236,1,2
2008-10-22,896.78,-0.0649769174156426,1,3
2008-10-23,908.11,0.0124764621026088,1,4
2008-10-24,876.77,-0.0357448361599964,1,5
2008-10-27,848.92,-0.0328063892946332,3,1
2008-10-28,940.51,0.0973833345737951,1,2
2008-10-29,930.09,-0.0112032168929888,1,3
2008-10-30,954.09,0.0251548596044398,1,4
2008-10-31,968.75,0.0151329032258064,1,5
2008-11-03,966.3,-0.00253544447894033,3,1
2008-11-04,1005.75,0.0392244593586876,1,2
2008-11-05,952.77,-0.0556062848326459,1,3
2008-11-06,904.88,-0.052924144637963,1,4
2008-11-07,930.99,0.0280454140216329,1,5
2008-11-10,919.21,-0.0128153523133995,3,1
2008-11-11,898.95,-0.0225374047499861,1,2
2008-11-12,852.3,-0.054734248504048,1,3
2008-11-13,911.29,0.0647324122946592,1,4
2008-11-14,873.29,-0.0435136094539042,1,5
2008-11-17,850.75,-0.0264942697619747,3,1
2008-11-18,859.12,0.00974252723717293,1,2
2008-11-19,806.58,-0.0651392298346103,1,3
2008-11-20,752.44,-0.071952580936686,1,4
2008-11-21,800.03,0.0594852693024011,1,5
2008-11-24,851.81,0.0607882039421937,3,1
2008-11-25,857.39,0.00650812349106013,1,2
2008-11-26,887.68,0.034122656813266,1,3
2008-11-28,896.24,0.00955101312148538,2,5
2008-12-01,816.21,-0.0980507467440977,3,1
2008-12-02,848.81,0.0384067105712703,1,2
2008-12-03,870.74,0.0251854744240532,1,3
2008-12-04,845.22,-0.0301933224485932,1,4
2008-12-05,876.07,0.0352140810665815,1,5
2008-12-08,909.7,0.036968231285039,3,1
2008-12-09,888.67,-0.0236645774021854,1,2
2008-12-10,899.24,0.0117543703571906,1,3
2008-12-11,873.59,-0.0293615998351629,1,4
2008-12-12,879.73,0.00697941413842882,1,5
2008-12-15,868.57,-0.0128487053432653,3,1
2008-12-16,913.18,0.0488512670010293,1,2
2008-12-17,904.42,-0.00968576546294862,1,3
2008-12-18,885.28,-0.0216202783300199,1,4
2008-12-19,887.88,0.00292832364733976,1,5
2008-12-22,871.63,-0.0186432316464555,3,1
2008-12-23,863.16,-0.00981278094443675,1,2
2008-12-24,868.15,0.00574785463341589,1,3
2008-12-26,872.8,0.00532768102658109,2,5
2008-12-29,869.42,-0.00388764923742264,3,1
2008-12-30,890.64,0.02382556363963,1,2
2008-12-31,903.25,0.0139606974813175,1,3
2009-01-02,931.8,0.0306396222365314,2,5
2009-01-05,927.45,-0.00469027979945001,3,1
2009-01-06,934.7,0.00775649941157591,1,2
2009-01-07,906.65,-0.0309380687144985,1,3
2009-01-08,909.73,0.00338561990920387,1,4
2009-01-09,890.35,-0.0217667209524344,1,5
2009-01-12,870.26,-0.0230850550410223,3,1
2009-01-13,871.79,0.00175500980740772,1,2
2009-01-14,842.62,-0.0346182146163157,1,3
2009-01-15,843.74,0.00132742313982981,1,4
2009-01-16,850.12,0.00750482284853902,1,5
2009-01-20,805.22,-0.0557611584411713,4,2
2009-01-21,840.24,0.0416785680281824,1,3
2009-01-22,827.5,-0.0153957703927493,1,4
2009-01-23,831.95,0.00534887913937141,1,5
2009-01-26,836.57,0.00552255041419129,3,1
2009-01-27,845.71,0.010807487200104,1,2
2009-01-28,874.09,0.0324680524888741,1,3
2009-01-29,845.14,-0.0342546796980382,1,4
2009-01-30,825.88,-0.0233205792609096,1,5
2009-02-02,825.44,-0.000533049040511655,3,1
2009-02-03,838.51,0.015587172484526,1,2
2009-02-04,832.23,-0.0075459908919409,1,3
2009-02-05,845.85,0.0161021457705267,1,4
2009-02-06,868.6,0.0261915726456367,1,5
2009-02-09,869.89,0.00148294611962428,3,1
2009-02-10,827.16,-0.0516586875574254,1,2
2009-02-11,833.74,0.00789214863146789,1,3
2009-02-12,835.19,0.00173613189813102,1,4
2009-02-13,826.84,-0.0100986889845678,1,5
2009-02-17,789.17,-0.0477336948946362,4,2
2009-02-18,788.42,-0.000951269627863322,1,3
2009-02-19,778.94,-0.0121703853955374,1,4
2009-02-20,770.05,-0.011544704889293,1,5
2009-02-23,743.33,-0.0359463495351996,3,1
2009-02-24,773.14,0.0385570530563675,1,2
2009-02-25,764.9,-0.0107726500196104,1,3
2009-02-26,752.83,-0.0160328360984551,1,4
2009-02-27,735.09,-0.0241330993483791,1,5
2009-03-02,700.82,-0.0488998601638081,3,1
2009-03-03,696.33,-0.00644809214022089,1,2
2009-03-04,712.87,0.0232019863369197,1,3
2009-03-05,682.55,-0.0444216540912754,1,4
2009-03-06,683.38,0.00121455120138143,1,5
2009-03-09,676.53,-0.0101251977000281,3,1
2009-03-10,719.6,0.0598526959421902,1,2
2009-03-11,721.36,0.00243983586558721,1,3
2009-03-12,750.74,0.0391347204091963,1,4
2009-03-13,756.55,0.00767959817593014,1,5
2009-03-16,753.89,-0.00352836620727158,3,1
2009-03-17,778.12,0.0311391559142549,1,2
2009-03-18,794.35,0.020431799584566,1,3
2009-03-19,784.04,-0.0131498392939137,1,4
2009-03-20,768.54,-0.0201681109636454,1,5
2009-03-23,822.92,0.0660817576435133,3,1
2009-03-24,806.12,-0.0208405696422368,1,2
2009-03-25,813.88,0.00953457512163954,1,3
2009-03-26,832.86,0.0227889441202603,1,4
2009-03-27,815.94,-0.0207368188837414,1,5
2009-03-30,787.53,-0.0360748161974783,3,1
2009-03-31,797.87,0.0129595046812138,1,2
2009-04-01,811.08,0.0162869260738768,1,3
2009-04-02,834.38,0.0279249262925765,1,4
2009-04-03,842.5,0.0096379821958457,1,5
2009-04-06,835.48,-0.00840235553214916,3,1
2009-04-07,815.55,-0.0244374961682301,1,2
2009-04-08,825.16,0.0116462261864366,1,3
2009-04-09,856.56,0.0366582609507798,1,4
2009-04-13,858.73,0.0025269875280939,4,1
2009-04-14,841.5,-0.0204753416518123,1,2
2009-04-15,852.06,0.0123934934159566,1,3
2009-04-16,865.3,0.0153010516583844,1,4
2009-04-17,869.6,0.00494480220791176,1,5
2009-04-20,832.39,-0.0447026033469888,3,1
2009-04-21,850.08,0.0208098061358932,1,2
2009-04-22,843.55,-0.00774109418528847,1,3
2009-04-23,851.92,0.00982486618461828,1,4
2009-04-24,866.23,0.0165198619304342,1,5
2009-04-27,857.51,-0.0101689776212523,3,1
2009-04-28,855.16,-0.00274802376163528,1,2
2009-04-29,873.64,0.0211528776154938,1,3
2009-04-30,872.81,-0.000950951524386798,1,4
2009-05-01,877.52,0.0053673990336403,1,5
2009-05-04,907.24,0.0327586967064945,3,1
2009-05-05,903.8,-0.00380615180349641,1,2
2009-05-06,919.53,0.0171065653105391,1,3
2009-05-07,907.39,-0.0133790321691885,1,4
2009-05-08,929.23,0.0235033307146778,1,5
2009-05-11,909.24,-0.0219853943953192,3,1
2009-05-12,908.35,-0.000979798535806667,1,2
2009-05-13,883.92,-0.0276382478052313,1,3
2009-05-14,893.07,0.0102455574591019,1,4
2009-05-15,882.88,-0.0115417723812976,1,5
2009-05-18,909.71,0.0294929153246639,3,1
2009-05-19,908.13,-0.00173983900983344,1,2
2009-05-20,903.47,-0.00515789124154645,1,3
2009-05-21,888.33,-0.0170432159220109,1,4
2009-05-22,887,-0.0014994363021421,1,5
2009-05-26,910.33,0.0256280689420321,4,2
2009-05-27,893.06,-0.0193380064049449,1,3
2009-05-28,906.83,0.0151847645093348,1,4
2009-05-29,919.14,0.0133929542833518,1,5
2009-06-01,942.87,0.0251678386203825,3,1
2009-06-02,944.74,0.00197938057031565,1,2
2009-06-03,931.76,-0.0139306259122521,1,3
2009-06-04,942.46,0.0113532669821531,1,4
2009-06-05,940.09,-0.00252103522003213,1,5
2009-06-08,939.14,-0.00101156377110979,3,1
2009-06-09,942.43,0.00349097545706309,1,2
2009-06-10,939.15,-0.00349251983176274,1,3
2009-06-11,944.89,0.00607478119146145,1,4
2009-06-12,946.21,0.00139503915621273,1,5
2009-06-15,923.72,-0.0243472047806695,3,1
2009-06-16,911.97,-0.0128841957520532,1,2
2009-06-17,910.71,-0.00138353592252198,1,3
2009-06-18,918.37,0.00834086479305723,1,4
2009-06-19,921.23,0.00310454501047514,1,5
2009-06-22,893.04,-0.0315663352145481,3,1
2009-06-23,895.1,0.00230141883588432,1,2
2009-06-24,900.94,0.00648211867604949,1,3
2009-06-25,920.26,0.0209940668941385,1,4
2009-06-26,918.9,-0.0014800304712156,1,5
2009-06-29,927.23,0.00898374729031636,3,1
2009-06-30,919.32,-0.00860418570247571,1,2
2009-07-01,923.33,0.00434297596742225,1,3
2009-07-02,896.42,-0.0300194105441647,1,4
2009-07-06,898.72,0.00255919529998227,4,1
2009-07-07,881.03,-0.0200787714379761,1,2
2009-07-08,879.56,-0.00167129019054985,1,3
2009-07-09,882.68,0.00353468980831106,1,4
2009-07-10,879.13,-0.00403808310488774,1,5
2009-07-13,901.05,0.0243271738527273,3,1
2009-07-14,905.84,0.00528790956460311,1,2
2009-07-15,932.68,0.0287772869580134,1,3
2009-07-16,940.74,0.00856772328167194,1,4
2009-07-17,940.38,-0.00038282396478021,1,5
2009-07-20,951.13,0.0113023456309863,3,1
2009-07-21,954.58,0.00361415491629831,1,2
2009-07-22,954.07,-0.000534551972077511,1,3
2009-07-23,976.29,0.0227596308473916,1,4
2009-07-24,979.26,0.00303290239568657,1,5
2009-07-27,982.18,0.0029729784764503,3,1
2009-07-28,979.62,-0.00261325820215997,1,2
2009-07-29,975.15,-0.00458391016766654,1,3
2009-07-30,986.75,0.0117557638712947,1,4
2009-07-31,987.48,0.00073925547859199,1,5
2009-08-03,1002.63,0.0151102600161575,3,1
2009-08-04,1005.65,0.00300303286431659,1,2
2009-08-05,1002.72,-0.0029220520185096,1,3
2009-08-06,997.08,-0.00565651702972679,1,4
2009-08-07,1010.48,0.0132610244636212,1,5
2009-08-10,1007.1,-0.00335617118458941,3,1
2009-08-11,994.35,-0.0128224468245588,1,2
2009-08-12,1005.81,0.01139380201032,1,3
2009-08-13,1012.73,0.00683301571001162,1,4
2009-08-14,1004.09,-0.00860480634206096,1,5
2009-08-17,979.73,-0.0248639931409674,3,1
2009-08-18,989.67,0.0100437519577232,1,2
2009-08-19,996.46,0.00681412199185123,1,3
2009-08-20,1007.37,0.0108301815618888,1,4
2009-08-21,1026.13,0.0182822839211407,1,5
2009-08-24,1025.57,-0.000546037813118727,3,1
2009-08-25,1028,0.00236381322957205,1,2
2009-08-26,1028.12,0.000116717892852868,1,3
2009-08-27,1030.98,0.00277405963258271,1,4
2009-08-28,1028.93,-0.00199236099637483,1,5
2009-08-31,1020.62,-0.00814210969802675,3,1
2009-09-01,998.04,-0.0226243437136789,1,2
2009-09-02,994.75,-0.00330736365921082,1,3
2009-09-03,1003.24,0.0084625812367928,1,4
2009-09-04,1016.4,0.0129476584022038,1,5
2009-09-08,1025.39,0.0087673958201271,4,2
2009-09-09,1033.37,0.00772230662782913,1,3
2009-09-10,1044.14,0.0103147087555311,1,4
2009-09-11,1042.73,-0.00135221965417709,1,5
2009-09-14,1049.34,0.00629919759086655,3,1
2009-09-15,1052.63,0.00312550468825721,1,2
2009-09-16,1068.76,0.0150922564467232,1,3
2009-09-17,1065.49,-0.00306901050221023,1,4
2009-09-18,1068.3,0.00263034728072634,1,5
2009-09-21,1064.66,-0.00341893186557199,3,1
2009-09-22,1071.66,0.00653192243808671,1,2
2009-09-23,1060.87,-0.0101708974709438,1,3
2009-09-24,1050.78,-0.00960239060507425,1,4
2009-09-25,1044.38,-0.00612803768743165,1,5
2009-09-28,1062.98,0.0174979773843345,3,1
2009-09-29,1060.61,-0.00223456312876563,1,2
2009-09-30,1057.08,-0.00333938774737955,1,3
2009-10-01,1029.85,-0.0264407437976405,1,4
2009-10-02,1025.21,-0.00452590201031971,1,5
2009-10-05,1040.46,0.0146569786440613,3,1
2009-10-06,1054.72,0.0135201759708738,1,2
2009-10-07,1057.58,0.00270428714612597,1,3
2009-10-08,1065.48,0.00741449862972565,1,4
2009-10-09,1071.49,0.00560901174999299,1,5
2009-10-12,1076.19,0.00436725856958348,3,1
2009-10-13,1073.19,-0.00279540435523999,1,2
2009-10-14,1092.02,0.0172432739327118,1,3
2009-10-15,1096.56,0.00414022032538116,1,4
2009-10-16,1087.68,-0.00816416593115611,1,5
2009-10-19,1097.91,0.00931770363691014,3,1
2009-10-20,1091.06,-0.00627829816875345,1,2
2009-10-21,1081.4,-0.00893286480488243,1,3
2009-10-22,1092.91,0.0105315167763128,1,4
2009-10-23,1079.6,-0.012328640237125,1,5
2009-10-26,1066.95,-0.011856225690051,3,1
2009-10-27,1063.41,-0.0033289135893023,1,2
2009-10-28,1042.63,-0.019930368395308,1,3
2009-10-29,1066.11,0.0220239937717494,1,4
2009-10-30,1036.19,-0.028875013269767,1,5
2009-11-02,1042.88,0.00641492789199146,3,1
2009-11-03,1045.41,0.00242010311743715,1,2
2009-11-04,1046.5,0.00104156712852357,1,3
2009-11-05,1066.63,0.0188725237430038,1,4
2009-11-06,1069.3,0.00249696062844837,1,5
2009-11-09,1093.08,0.0217550408021371,3,1
2009-11-10,1093.01,-6.4043329887134e-05,1,2
2009-11-11,1098.51,0.00500678191368308,1,3
2009-11-12,1087.24,-0.0103656966263198,1,4
2009-11-13,1093.48,0.00570655156015657,1,5
2009-11-16,1109.3,0.014261245830704,3,1
2009-11-17,1110.32,0.000918654081706158,1,2
2009-11-18,1109.8,-0.000468552892413031,1,3
2009-11-19,1094.9,-0.0136085487259109,1,4
2009-11-20,1091.38,-0.0032252744232073,1,5
2009-11-23,1106.24,0.0134328897888342,3,1
2009-11-24,1105.65,-0.000533622755844904,1,2
2009-11-25,1110.63,0.00448394154668973,1,3
2009-11-27,1091.49,-0.0175356622598467,2,5
2009-11-30,1095.63,0.00377864790120762,3,1
2009-12-01,1108.86,0.0119311725555975,1,2
2009-12-02,1109.24,0.000342576899498854,1,3
2009-12-03,1099.92,-0.00847334351589201,1,4
2009-12-04,1105.98,0.00547930342320833,1,5
2009-12-07,1103.25,-0.00247450713800138,3,1
2009-12-08,1091.94,-0.0103577119621957,1,2
2009-12-09,1095.95,0.00365892604589625,1,3
2009-12-10,1102.35,0.00580577856397684,1,4
2009-12-11,1106.41,0.00366952576350555,1,5
2009-12-14,1114.11,0.00691134627639983,3,1
2009-12-15,1107.93,-0.0055779697273292,1,2
2009-12-16,1109.18,0.0011269586541409,1,3
2009-12-17,1096.08,-0.011951682358952,1,4
2009-12-18,1102.47,0.00579607608370305,1,5
2009-12-21,1114.05,0.0103945065302275,3,1
2009-12-22,1118.02,0.00355092037709525,1,2
2009-12-23,1120.59,0.00229343470850171,1,3
2009-12-24,1126.48,0.00522867694055829,1,4
2009-12-28,1127.78,0.00115270708826185,4,1
2009-12-29,1126.2,-0.00140294796661333,1,2
2009-12-30,1126.42,0.000195309032154993,1,3
2009-12-31,1115.1,-0.0101515559142679,1,4
2010-01-04,1132.99,0.0157900775823265,4,1
2010-01-05,1136.52,0.00310597261816772,1,2
2010-01-06,1137.14,0.000545227500571713,1,3
2010-01-07,1141.69,0.00398532000805819,1,4
2010-01-08,1144.98,0.00287341263602855,1,5
2010-01-11,1146.98,0.0017437095677344,3,1
2010-01-12,1136.22,-0.00946999700762175,1,2
2010-01-13,1145.68,0.00825710495077163,1,3
2010-01-14,1148.46,0.00242063284746528,1,4
2010-01-15,1136.03,-0.0109416124574176,1,5
2010-01-19,1150.23,0.0123453570155535,4,2
2010-01-20,1138.04,-0.0107113985448667,1,3
2010-01-21,1116.48,-0.019310690742333,1,4
2010-01-22,1091.76,-0.0226423389755991,1,5
2010-01-25,1096.78,0.00457703459216979,3,1
2010-01-26,1092.17,-0.00422095461329271,1,2
2010-01-27,1097.5,0.00485649202733479,1,3
2010-01-28,1084.53,-0.011959097489235,1,4
2010-01-29,1073.87,-0.00992671366180272,1,5
2010-02-01,1089.19,0.0140654982142695,3,1
2010-02-02,1103.32,0.0128068012906499,1,2
2010-02-03,1097.28,-0.00550452026829976,1,3
2010-02-04,1063.11,-0.0321415469706804,1,4
2010-02-05,1066.19,0.00288879092844629,1,5
2010-02-08,1056.74,-0.00894259704373833,3,1
2010-02-09,1070.52,0.0128722490004857,1,2
2010-02-10,1068.13,-0.00223755535374896,1,3
2010-02-11,1078.47,0.00958765658757306,1,4
2010-02-12,1075.51,-0.00275218268542369,1,5
2010-02-16,1094.87,0.0176824645848365,4,2
2010-02-17,1099.51,0.00422006166383216,1,3
2010-02-18,1106.75,0.00654167607860855,1,4
2010-02-19,1109.17,0.00218181162490878,1,5
2010-02-22,1108.01,-0.00104692195918817,3,1
2010-02-23,1094.6,-0.0122510506120958,1,2
2010-02-24,1105.24,0.00962686837248028,1,3
2010-02-25,1102.94,-0.00208533555769122,1,4
2010-02-26,1104.49,0.00140336263795956,1,5
2010-03-01,1115.71,0.0100563766570166,3,1
2010-03-02,1118.31,0.00232493673489454,1,2
2010-03-03,1118.79,0.000429034939532905,1,3
2010-03-04,1122.97,0.00372227218892763,1,4
2010-03-05,1138.7,0.01381399841925,1,5
2010-03-08,1138.5,-0.000175669740887172,3,1
2010-03-09,1140.45,0.00170985137445749,1,2
2010-03-10,1145.61,0.00450415062717666,1,3
2010-03-11,1150.24,0.00402524690499384,1,4
2010-03-12,1149.99,-0.000217393194723432,1,5
2010-03-15,1150.51,0.00045197347263386,3,1
2010-03-16,1159.46,0.00771911062046129,1,2
2010-03-17,1166.21,0.00578797986640485,1,3
2010-03-18,1165.83,-0.000325948037020929,1,4
2010-03-19,1159.9,-0.00511250969911185,1,5
2010-03-22,1165.81,0.00506943670066293,3,1
2010-03-23,1174.17,0.00711992300944508,1,2
2010-03-24,1167.72,-0.00552358442092286,1,3
2010-03-25,1165.73,-0.0017070848309643,1,4
2010-03-26,1166.59,0.000737191301142561,1,5
2010-03-29,1173.22,0.00565111402805962,3,1
2010-03-30,1173.27,4.2615936655633e-05,1,2
2010-03-31,1169.43,-0.00328365100946608,1,3
2010-04-01,1178.1,0.00735930735930723,1,4
2010-04-05,1187.44,0.00786566058074525,4,1
2010-04-06,1189.44,0.00168146354587033,1,2
2010-04-07,1182.45,-0.00591145502981099,1,3
2010-04-08,1186.44,0.00336300192171539,1,4
2010-04-09,1194.37,0.00663948357711583,1,5
2010-04-12,1196.48,0.00176350628510308,3,1
2010-04-13,1197.3,0.000684874300509427,1,2
2010-04-14,1210.65,0.0110271341841161,1,3
2010-04-15,1211.67,0.000841813365025116,1,4
2010-04-16,1192.13,-0.0163908298591596,1,5
2010-04-19,1197.52,0.00450096866858163,3,1
2010-04-20,1207.17,0.00799390309567011,1,2
2010-04-21,1205.94,-0.00101995124135531,1,3
2010-04-22,1208.67,0.00225868102956143,1,4
2010-04-23,1217.28,0.00707314668769708,1,5
2010-04-26,1212.05,-0.00431500350645602,3,1
2010-04-27,1183.71,-0.0239416749034814,1,2
2010-04-28,1191.36,0.00642123287671221,1,3
2010-04-29,1206.78,0.0127778053994929,1,4
2010-04-30,1186.69,-0.0169294423986045,1,5
2010-05-03,1202.26,0.012950609685093,3,1
2010-05-04,1173.6,-0.0244205862304023,1,2
2010-05-05,1165.87,-0.00663024179368199,1,3
2010-05-06,1128.15,-0.0334352701325177,1,4
2010-05-07,1110.88,-0.0155462336165922,1,5
2010-05-10,1159.73,0.0421218731946228,3,1
2010-05-11,1155.79,-0.0034089237664282,1,2
2010-05-12,1171.67,0.013553304258025,1,3
2010-05-13,1157.44,-0.0122943737904341,1,4
2010-05-14,1135.68,-0.0191603268526345,1,5
2010-05-17,1136.94,0.00110823790173623,3,1
2010-05-18,1120.8,-0.0144004282655247,1,2
2010-05-19,1115.05,-0.00515671942962199,1,3
2010-05-20,1071.59,-0.0405565561455408,1,4
2010-05-21,1087.69,0.0148020116025707,1,5
2010-05-24,1073.65,-0.0130768872537605,3,1
2010-05-25,1074.03,0.000353807621760921,1,2
2010-05-26,1067.95,-0.00569315042839077,1,3
2010-05-27,1103.06,0.0318296375537141,1,4
2010-05-28,1089.41,-0.0125297179207092,1,5
2010-06-01,1070.71,-0.0174650465578915,4,2
2010-06-02,1098.38,0.0251916458784756,1,3
2010-06-03,1102.83,0.00403507340206543,1,4
2010-06-04,1064.88,-0.0356378183457289,1,5
2010-06-07,1050.47,-0.0137176692337716,3,1
2010-06-08,1062,0.0108568738229755,1,2
2010-06-09,1055.69,-0.00597713343879353,1,3
2010-06-10,1086.84,0.0286610724669683,1,4
2010-06-11,1091.6,0.00436057163796262,1,5
2010-06-14,1089.63,-0.00180795315841139,3,1
2010-06-15,1115.23,0.0229549061628542,1,2
2010-06-16,1114.61,-0.000556248373870787,1,3
2010-06-17,1116.04,0.00128131608186092,1,4
2010-06-18,1117.51,0.00131542447047456,1,5
2010-06-21,1113.2,-0.00387172116421123,3,1
2010-06-22,1095.31,-0.0163332755110426,1,2
2010-06-23,1092.04,-0.00299439580967728,1,3
2010-06-24,1073.69,-0.0170905941193454,1,4
2010-06-25,1076.76,0.00285114603068459,1,5
2010-06-28,1074.57,-0.00203802451213048,3,1
2010-06-29,1041.24,-0.0320099112596519,1,2
2010-06-30,1030.71,-0.0102162586954623,1,3
2010-07-01,1027.37,-0.00325101959372003,1,4
2010-07-02,1022.58,-0.0046842300846876,1,5
2010-07-06,1028.06,0.00533042818512529,4,2
2010-07-07,1060.27,0.0303790543918059,1,3
2010-07-08,1070.25,0.00932492408315816,1,4
2010-07-09,1077.96,0.00715239897584329,1,5
2010-07-12,1078.75,0.000732329084588611,3,1
2010-07-13,1095.34,0.0151459820694943,1,2
2010-07-14,1095.17,-0.000155227042376841,1,3
2010-07-15,1096.48,0.00119473223405803,1,4
2010-07-16,1064.88,-0.0296747051310945,1,5
2010-07-19,1071.25,0.0059463243873978,3,1
2010-07-20,1083.48,0.0112877025879573,1,2
2010-07-21,1069.59,-0.0129862844641406,1,3
2010-07-22,1093.67,0.0220176104309345,1,4
2010-07-23,1102.66,0.00815301180781021,1,5
2010-07-26,1115.01,0.0110761338463331,3,1
2010-07-27,1113.84,-0.00105042016806729,1,2
2010-07-28,1106.13,-0.00697024762008065,1,3
2010-07-29,1101.53,-0.00417600973191846,1,4
2010-07-30,1101.6,6.35439360928979e-05,1,5
2010-08-02,1125.86,0.0215479722167943,3,1
2010-08-03,1120.46,-0.00481944915481129,1,2
2010-08-04,1127.24,0.00601469074908624,1,3
2010-08-05,1125.81,-0.00127019656958107,1,4
2010-08-06,1121.64,-0.00371777040761728,1,5
2010-08-09,1127.79,0.00545314287234313,3,1
2010-08-10,1121.06,-0.00600324692701552,1,2
2010-08-11,1089.47,-0.0289957502271746,1,3
2010-08-12,1083.61,-0.00540784968761836,1,4
2010-08-13,1079.25,-0.00403984248320584,1,5
2010-08-16,1079.38,0.000120439511571559,3,1
2010-08-17,1092.54,0.0120453255716037,1,2
2010-08-18,1094.16,0.00148058784821244,1,3
2010-08-19,1075.63,-0.0172271134126047,1,4
2010-08-20,1071.69,-0.00367643628288036,1,5
2010-08-23,1067.36,-0.004056738120222,3,1
2010-08-24,1051.87,-0.0147261543726887,1,2
2010-08-25,1055.33,0.00327859532089492,1,3
2010-08-26,1047.22,-0.00774431351578455,1,4
2010-08-27,1064.59,0.0163161404860086,1,5
2010-08-30,1048.92,-0.014939175532929,3,1
2010-08-31,1049.33,0.000390725510563745,1,2
2010-09-01,1080.29,0.0286589712021772,1,3
2010-09-02,1090.1,0.00899917438767081,1,4
2010-09-03,1104.51,0.0130465093118216,1,5
2010-09-07,1091.84,-0.0116042643610786,4,2
2010-09-08,1098.87,0.00639748104871365,1,3
2010-09-09,1104.18,0.00480899853284806,1,4
2010-09-10,1109.55,0.00483979991888594,1,5
2010-09-13,1121.9,0.0110081112398611,3,1
2010-09-14,1121.1,-0.000713584872000876,1,2
2010-09-15,1125.07,0.00352866932724188,1,3
2010-09-16,1124.66,-0.000364554620951981,1,4
2010-09-17,1125.59,0.000826233353174634,1,5
2010-09-20,1142.71,0.014981928923349,3,1
2010-09-21,1139.78,-0.00257067153310294,1,2
2010-09-22,1134.28,-0.00484889092640265,1,3
2010-09-23,1124.83,-0.00840126952517273,1,4
2010-09-24,1148.67,0.0207544377410398,1,5
2010-09-27,1142.16,-0.00569972683336835,3,1
2010-09-28,1147.7,0.00482704539513807,1,2
2010-09-29,1144.73,-0.00259449826596667,1,3
2010-09-30,1141.2,-0.00309323519102697,1,4
2010-10-01,1146.24,0.00439698492462308,1,5
2010-10-04,1137.03,-0.00810005013060345,3,1
2010-10-05,1160.75,0.0204350635365066,1,2
2010-10-06,1159.97,-0.000672431183565069,1,3
2010-10-07,1158.06,-0.00164931005301978,1,4
2010-10-08,1165.15,0.00608505342659756,1,5
2010-10-11,1165.32,0.000145882676003025,3,1
2010-10-12,1169.77,0.00380416663104717,1,2
2010-10-13,1178.1,0.00707070707070701,1,3
2010-10-14,1173.81,-0.0036547652516165,1,4
2010-10-15,1176.19,0.00202348260060034,1,5
2010-10-18,1184.71,0.0071916333955145,3,1
2010-10-19,1165.9,-0.0161334591302856,1,2
2010-10-20,1178.17,0.0104144563178489,1,3
2010-10-21,1180.26,0.00177079626522963,1,4
2010-10-22,1183.08,0.00238360888528243,1,5
2010-10-25,1185.62,0.00214233902936857,3,1
2010-10-26,1185.64,1.68685267030542e-05,1,2
2010-10-27,1182.45,-0.00269778848999962,1,3
2010-10-28,1183.78,0.00112351957289355,1,4
2010-10-29,1183.26,-0.000439463854097985,1,5
2010-11-01,1184.38,0.00094564244583674,3,1
2010-11-02,1193.57,0.00769959030471596,1,2
2010-11-03,1197.96,0.00366456309058742,1,3
2010-11-04,1221.06,0.0189179892879956,1,4
2010-11-05,1225.85,0.0039074927601256,1,5
2010-11-08,1223.25,-0.00212548538728789,3,1
2010-11-09,1213.4,-0.00811768584143721,1,2
2010-11-10,1218.71,0.00435706607806611,1,3
2010-11-11,1213.54,-0.00426026336173515,1,4
2010-11-12,1199.21,-0.0119495334428498,1,5
2010-11-15,1197.75,-0.00121895220204553,3,1
2010-11-16,1178.34,-0.0164723254748206,1,2
2010-11-17,1178.59,0.000212117869657811,1,3
2010-11-18,1196.69,0.0151250532719419,1,4
2010-11-19,1199.73,0.00253390346161217,1,5
2010-11-22,1197.84,-0.00157784011220205,3,1
2010-11-23,1180.73,-0.0144910352070329,1,2
2010-11-24,1198.35,0.0147035507155671,1,3
2010-11-26,1189.4,-0.00752480242138878,2,5
2010-11-29,1187.76,-0.00138075031993004,3,1
2010-11-30,1180.55,-0.00610732285798995,1,2
2010-12-01,1206.07,0.0211596341837538,1,3
2010-12-02,1221.53,0.0126562589539348,1,4
2010-12-03,1224.71,0.00259653305680534,1,5
2010-12-06,1223.12,-0.00129995421544913,3,1
2010-12-07,1223.75,0.000514811031665053,1,2
2010-12-08,1228.28,0.00368808415019374,1,3
2010-12-09,1233,0.00382806163828064,1,4
2010-12-10,1240.4,0.0059658174782329,1,5
2010-12-13,1240.46,4.83691533785414e-05,3,1
2010-12-14,1241.59,0.000910123309627076,1,2
2010-12-15,1235.23,-0.00514883867781701,1,3
2010-12-16,1242.87,0.0061470628464762,1,4
2010-12-17,1243.91,0.000836073349358226,1,5
2010-12-20,1247.08,0.002541937967091,3,1
2010-12-21,1254.6,0.00599394229236409,1,2
2010-12-22,1258.84,0.00336818022941757,1,3
2010-12-23,1256.77,-0.00164707941787275,1,4
